OBJECTID,UID,ID_0,ISO,NAME_0,ID_1,NAME_1,VARNAME_1,NL_NAME_1,HASC_1,CCN_1,CCA_1,TYPE_1,ENGTYPE_1,VALIDFR_1,VALIDTO_1,REMARKS_1,ID_2,NAME_2,VARNAME_2,NL_NAME_2,HASC_2,CCN_2,CCA_2,TYPE_2,ENGTYPE_2,VALIDFR_2,VALIDTO_2,REMARKS_2,ID_3,NAME_3,VARNAME_3,NL_NAME_3,HASC_3,CCN_3,CCA_3,TYPE_3,ENGTYPE_3,VALIDFR_3,VALIDTO_3,REMARKS_3,ID_4,NAME_4,VARNAME_4,CCN_4,CCA_4,TYPE_4,ENGTYPE_4,VALIDFR_4,VALIDTO_4,REMARKS_4,ID_5,NAME_5,CCN_5,CCA_5,TYPE_5,ENGTYPE_5,REGION,VARREGION,Shape_Leng,Shape_Area
116948,116948.0,128,LBY,Libya,4,Al Jifarah,Jafara|Al Jfara|Al Jfara|Al `Aziziyah|al-Ghifara|Al `Aziziyah,لجفارة,LY.JR,0,,Shabiyah,District,20070101,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,1.84269142823,0.164542099676
116949,116949.0,128,LBY,Libya,5,Al Jufrah,Jufra|Jofra|,لجفرة,LY.JF,0,,Shabiyah,District,20070101,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,15.0023617414,10.1918846697
116950,116950.0,128,LBY,Libya,6,Al Kufrah,al-Kufra|Kufra|Kofra|Cufra,لكفرة,LY.KU,0,,Shabiyah,District,20070101,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,25.0724520903,38.0988777304
116951,116951.0,128,LBY,Libya,7,Al Marj,Marj|Al Marǧ,لمرج,LY.MA,0,,Shabiyah,District,20070101,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,4.74882825126,0.960442965665
116952,116952.0,128,LBY,Libya,8,Al Marqab,Murqub|Al Murgub| al-Morqib,لمرقب,LY.MR,0,,Shabiyah,District,20070101,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,4.59499977794,0.787469003122
116953,116953.0,128,LBY,Libya,9,Al Wahat,Al Wahat|Al Wahad|Al Wahah|Al Wāḥāt,لواحات,LY.AW,0,,Shabiyah,District,20070101,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,21.0376586943,17.947740494
116954,116954.0,128,LBY,Libya,10,An Nuqat al Khams,an-Niqat al-Hams|Nigat al Khums,لنقاط الخمس,LY.NK,0,,Shabiyah,District,20070101,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,4.14965970216,0.609281042545
116955,116955.0,128,LBY,Libya,11,Az Zawiyah,Az Zāwiya|Zawiya,لزاوية,LY.ZW,0,,Shabiyah,District,20070101,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,2.69621842186,0.307082098601
116956,116956.0,128,LBY,Libya,12,Benghazi,Banghāzī,بنغازي‎,LY.BG,0,,Shabiyah,District,20070101,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,6.39868708093,1.45878233841
116957,116957.0,128,LBY,Libya,13,Darnah,Darana|Darna|Derna,درنة,LY.DA,0,,Shabiyah,District,20070101,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,7.00228916173,1.76496253534
116958,116958.0,128,LBY,Libya,14,Ghat,Gat,غات‎,LY.GH,0,,Shabiyah,District,20070101,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,10.408774089,4.70560976332
116959,116959.0,128,LBY,Libya,15,Misratah,Misrata|Miṣrātah|Məṣrātah,مصراته,LY. MS,0,,Shabiyah,District,20070101,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,7.56833226999,2.67968242622
116960,116960.0,128,LBY,Libya,16,Murzuq,,مرزق‎,LY.MU,0,,Shabiyah,District,20070101,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,22.5132483703,23.8447936417
116961,116961.0,128,LBY,Libya,17,Nalut,Nālūt|Nalut Lalūt,نالوت‎,LY.NT,0,,Shabiyah,District,20070101,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,12.4359279997,6.33936683969
116962,116962.0,128,LBY,Libya,18,Sabha,Sabhah|Sebha|Sabhā,سبها‎,LY.SA,0,,Shabiyah,District,20070101,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,6.31032899238,1.56167338063
116963,116963.0,128,LBY,Libya,19,Surt,Sirte|Sirt,سرت,LY.ST,0,,Shabiyah,District,20070101,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,14.5412370218,7.3616838561
116964,116964.0,128,LBY,Libya,20,Tripoli,Tripoli|Shab'iyaẗ Ṭarābulus,شعبية طرابلس‎,LY.TR,0,,Shabiyah,District,20070101,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,2.70483272991,0.2341044491
116965,116965.0,128,LBY,Libya,21,Wadi al Hayat,Wadi Al Hayaa|Wādī al Ḥayāh,وادي الحياة‎,LY.WH,0,,Shabiyah,District,20070101,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,7.45981375744,3.0105925227
116966,116966.0,128,LBY,Libya,22,Wadi ash Shati',Wadi Al Shatii|Shati|Wadi ash-Shati'| Wādī aš Šāṭi'| Aš Šāṭi',وادي الشاطئ‎,LY.WS,0,,Shabiyah,District,20070101,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,16.7786170723,8.58120604159
116967,116967.0,129,LIE,Liechtenstein,1,Balzers,,,LI.BA,0,,Gemeinden,Commune,1924,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.398088265368,0.00247414105252
116968,116968.0,129,LIE,Liechtenstein,2,Eschen,,,LI.ES,0,,Gemeinden,Commune,1924,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.373756059658,0.0012149148115
116969,116969.0,129,LIE,Liechtenstein,3,Gamprin,,,LI.GA,0,,Gemeinden,Commune,1924,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.282355034562,0.000741850537452
116970,116970.0,129,LIE,Liechtenstein,4,Mauren,,,LI.MA,0,,Gemeinden,Commune,1924,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.174898646972,0.000908677759071
116971,116971.0,129,LIE,Liechtenstein,5,Planken,,,LI.PL,0,,Gemeinden,Commune,1924,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.210039525632,0.000725929345209
116972,116972.0,129,LIE,Liechtenstein,6,Ruggell,,,LI.RU,0,,Gemeinden,Commune,1924,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.169562657192,0.000846758286569
116973,116973.0,129,LIE,Liechtenstein,7,Schaan,,,LI.SN,0,,Gemeinden,Commune,1924,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.701312990415,0.00329190648699
116974,116974.0,129,LIE,Liechtenstein,8,Schellenberg,,,LI.SB,0,,Gemeinden,Commune,1924,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.140867610488,0.000431896245573
116975,116975.0,129,LIE,Liechtenstein,9,Triesenberg,,,LI.TB,0,,Gemeinden,Commune,1924,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.409586460684,0.00350316196091
116976,116976.0,129,LIE,Liechtenstein,10,Triesen,,,LI.TN,0,,Gemeinden,Commune,1924,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.363530431109,0.00310451510813
116977,116977.0,129,LIE,Liechtenstein,11,Valduz,,,LI.VA,0,,Gemeinden,Commune,1924,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.463542601266,0.00197132788526
116978,116978.0,130,LTU,Lithuania,2,Alytaus,Alytus|Olita|Alitus,,LT.AS,0,,Apskritis,County,1990,Present,NUTS code LT001,7,Alytaus,Alytus|Alytus,,LT.AS.AL,0,,Rajono Savivaldybe,District Municipality,Unknown,Unknown,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,3.58669203261,0.206630779525
116982,116982.0,130,LTU,Lithuania,3,Kauno,Kaunas|Kowno|Kovno,,LT.KS,0,,Apskritis,County,1990,Present,NUTS code LT002,11,Birštono,Birstonas (city)|Birstonas,,LT.KS.BS,0,,Savivaldybe,Municipality,Unknown,Unknown,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.257932479072,0.0023340681837
116989,116989.0,130,LTU,Lithuania,4,Klaipedos,Klaipėda|Memel,,LT.KP,0,,Apskritis,County,1990,Present,NUTS code LT003,19,Klaipėdos,Klaipeda|Klaipeda,,LT.KP.KL,0,,Rajono Savivaldybe,District Municipality,Unknown,Unknown,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,3.05321763381,0.188691450701
116995,116995.0,130,LTU,Lithuania,5,Marijampoles,Marijampolė|Mariampol,,LT.MA,0,,Apskritis,County,1990,Present,NUTS code LT004,25,Marijampolės,Marijampole|Marijampole,,LT.MA.MM,0,,Savivaldybe,Municipality,Unknown,Unknown,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,3.76954455769,0.224779231874
116998,116998.0,130,LTU,Lithuania,6,Panevezio,Panevėžys|Ponewiesch|Ponewjesh|Poneviezli,,LT.PA,0,,Apskritis,County,1990,Present,NUTS code LT005,27,Biržų,Birzai|Birzai,,LT.PA.BZ,0,,Rajono Savivaldybe,District Municipality,Unknown,Unknown,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,3.18905750036,0.214179237384
117003,117003.0,130,LTU,Lithuania,1,Šiauliai,Šiauliai|Schaulen|Shavli,,LT.SH,0,,Apskritis,County,1990,Present,NUTS code LT006,2,Akmenės,Akmene|Akmene,,LT.SH.AK,0,,Rajono Savivaldybe,District Municipality,Unknown,Unknown,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,2.56806474334,0.152460431997
117009,117009.0,130,LTU,Lithuania,7,Taurages,Tauragė|Tauroggen,,LT.TG,0,,Apskritis,County,1990,Present,NUTS code LT007,33,Jurbarko,Jurbarkas|Jurbarkas,,LT.TG.JR,0,,Rajono Savivaldybe,District Municipality,Unknown,Unknown,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,3.83195608675,0.212627287012
117012,117012.0,130,LTU,Lithuania,8,Telšiai,Telšiai|Telsche|Telschi|Telshe,,LT.TL,0,,Apskritis,County,1990,Present,NUTS code LT008,35,Mažeikių,Mazeikai|Mazeikiai,,LT.TL.MZ,0,,Rajono Savivaldybe,District Municipality,Unknown,Unknown,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,2.53092398523,0.148735553998
117015,117015.0,130,LTU,Lithuania,9,Utenos,Utena,,LT.UN,0,,Apskritis,County,1990,Present,NUTS code LT009,38,Anykščių,Anyksciai|Anyksciai,,LT.UN.AN,0,,Rajono Savivaldybe,District Municipality,Unknown,Unknown,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,3.71085038628,0.254357121859
117020,117020.0,130,LTU,Lithuania,10,Vilniaus,Vilnius|Wilna|Vilna|Vilnious,,LT.VI,0,,Apskritis,County,1990,Present,NUTS code LT00A,43,Šalčininkų,Salcininkai|Salcininkai,,LT.VI.SC,0,,Rajono Savivaldybe,District Municipality,Unknown,Unknown,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,4.15254158221,0.214404535385
117026,117026.0,131,LUX,Luxembourg,1,Diekirch,Dikrech|Dikkrich,,LU.DI,0,,District,District,Unknown,Present,,1,Clervaux,,,LU.DI.CL,0,,Canton,Canton,~1795,Present,,1,Clervaux,,,,0,,Commune,Commune,Unknown,Present,,1,Clervaux,,0,,Commune (same as level 3),Commune (same as level 3),,,,0,,0,,,,,,0.267367397517,0.00300176903147
117069,117069.0,131,LUX,Luxembourg,2,Grevenmacher,Gréivemaacher,,LU.GR,0,,District,District,Unknown,Present,,6,Echternach,,,LU.GR.EC,0,,Canton,Canton,~1795,Present,,44,Beaufort,,,,0,,Commune,Commune,Unknown,Present,,44,Beaufort,,0,,Commune (same as level 3),Commune (same as level 3),,,,0,,0,,,,,,0.20290348822,0.00140833103796
117095,117095.0,131,LUX,Luxembourg,3,Luxembourg,Lëtzebuerg|Luxemburg,,LU.LU,0,,District,District,Unknown,Present,,9,Capellen,,,LU.LU.CA,0,,Canton,Canton,~1795,Present,,70,Bascharage,,,,0,,Commune,Commune,Unknown,Present,,70,Bascharage,,0,,Commune (same as level 3),Commune (same as level 3),,,,0,,0,,,,,,0.224109736582,0.00203307662741
117165,117165.0,132,MAC,Macao,1,Ilhas,,,MO.IL,0,,Concelho|Distrito,District,18871201,Present,,1,Cotai,,,,0,,Freguesia,Parish,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.117941812666,0.000529105156603
117168,117168.0,132,MAC,Macao,2,Macau,,,MO.MA,0,,Concelho|Distrito,District,18871201,Present,,4,Nossa Senhora de Fátima,,,MO.MA.NF,0,,Freguesia,Parish,Unknown,1999,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.149964432117,0.000485986776768
117173,117173.0,133,MKD,Macedonia,4,Aerodrom,,,MK.AD,0,,Opština,Municipality,20040811,Present,Constitute Greater Skopje,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Skopje,,0.284366397905,0.00230535680748
117174,117174.0,133,MKD,Macedonia,9,Aracinovo,,,MK.AR,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Skopje,,0.33989517674,0.00367010143237
117175,117175.0,133,MKD,Macedonia,10,Berovo,,,MK.BR,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Eastern,,1.26109913609,0.0614998653873
117176,117176.0,133,MKD,Macedonia,11,Bitola,Bitolia|Monastir,,MK.TL,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Pelagonia,,1.38454244695,0.0801685025581
117177,117177.0,133,MKD,Macedonia,12,Bogdanci,,,MK.BG,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Southeastern,,0.490417796281,0.0118927004187
117178,117178.0,133,MKD,Macedonia,13,Bogovinje,,,MK.VJ,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Polog,,0.587856061805,0.015077621516
117179,117179.0,133,MKD,Macedonia,14,Bosilovo,,,MK.BS,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Southeastern,,0.615568638348,0.0170805454727
117180,117180.0,133,MKD,Macedonia,15,Brvenica,,,MK.BN,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Polog,,0.801402097915,0.0174277318329
117181,117181.0,133,MKD,Macedonia,16,Butel,,,MK.BU,0,,Opština,Municipality,20040811,Present,Constitute Greater Skopje,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Skopje,,0.393962445572,0.00582267799109
117182,117182.0,133,MKD,Macedonia,6,Čair,,,MK.CI,0,,Opština,Municipality,20040811,Present,Constitute Greater Skopje,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Skopje,,0.0731009015654,0.000295348894724
117183,117183.0,133,MKD,Macedonia,5,Čaška,Caska,,MK.CA,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Vardar,,1.37446684702,0.0848083152814
117184,117184.0,133,MKD,Macedonia,17,Centar župa,Centar Zupa,,MK.CZ,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Southwestern,,0.498864278167,0.0141342127245
117185,117185.0,133,MKD,Macedonia,18,Centar,,,MK.CE,0,,Opština,Municipality,20040811,Present,Constitute Greater Skopje,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Skopje,,0.120174630305,0.000787745531855
117186,117186.0,133,MKD,Macedonia,7,Češinovo-Obleševo,,,MK.CH,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Eastern,,0.587825472974,0.0148363586304
117187,117187.0,133,MKD,Macedonia,8,Čučer Sandevo,Cucer Sandevo,,MK.CS,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Skopje,,0.817177651271,0.0248074560768
117188,117188.0,133,MKD,Macedonia,19,Debarca,Debartsa,,MK.DA,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Southwestern,,1.10162498037,0.0445136777198
117189,117189.0,133,MKD,Macedonia,20,Debar,,,MK.DB,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Southwestern,,0.749684605399,0.0145502702326
117190,117190.0,133,MKD,Macedonia,21,Delčevo,Delcevo,,MK.DL,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Eastern,,1.0531239276,0.0457941472014
117191,117191.0,133,MKD,Macedonia,22,Demir Hisar,Murgaševo,,MK.DM,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Pelagonia,,0.98699092066,0.0512292179083
117192,117192.0,133,MKD,Macedonia,23,Demir Kapija,,,MK.DK,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Vardar,,0.850116870935,0.0337585034285
117193,117193.0,133,MKD,Macedonia,24,Dolneni,,,MK.DE,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Pelagonia,,1.06091305032,0.0441746027027
117194,117194.0,133,MKD,Macedonia,25,Drugovo,,,MK.DR,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Southwestern,,1.32102316216,0.0392126696279
117195,117195.0,133,MKD,Macedonia,26,Gazi Baba,,,MK.GB,0,,Opština,Municipality,20040811,Present,Constitute Greater Skopje,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Skopje,,0.558175613327,0.0112588622251
117196,117196.0,133,MKD,Macedonia,27,Gevgelija,Djevdjelija,,MK.GV,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Southeastern,,1.19403627788,0.0470821232448
117197,117197.0,133,MKD,Macedonia,28,Gjorče Petrov,Gjorce Petrov,,MK.GP,0,,Opština,Municipality,20040811,Present,Constitute Greater Skopje,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Skopje,,0.390205087513,0.00704556657729
117198,117198.0,133,MKD,Macedonia,29,Gostivar,Kostovo,,MK.GT,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Polog,,1.34844771604,0.048901565031
117199,117199.0,133,MKD,Macedonia,30,Gradsko,,,MK.GR,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Vardar,,1.02421257141,0.0304784246109
117200,117200.0,133,MKD,Macedonia,31,Ilinden,,,MK.IL,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Skopje,,0.465807909109,0.0103331740356
117201,117201.0,133,MKD,Macedonia,32,Jegunovtse,,,MK.JG,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Polog,,0.904522939053,0.020048465205
117202,117202.0,133,MKD,Macedonia,33,Karbinci,,,MK.KB,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Eastern,,0.814306680075,0.0248221637739
117203,117203.0,133,MKD,Macedonia,34,Karpoš,,,MK.KX,0,,Opština,Municipality,20040811,Present,Constitute Greater Skopje,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Skopje,,0.34091935582,0.00394588494236
117204,117204.0,133,MKD,Macedonia,35,Kavadartsi,,,MK.AV,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Vardar,,1.85303129944,0.103595407123
117205,117205.0,133,MKD,Macedonia,36,Kičevo,Kicevo,,MK.KH,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Southwestern,,0.30819983857,0.00531905038588
117206,117206.0,133,MKD,Macedonia,37,Kisela Voda,,,MK.VD,0,,Opština,Municipality,20040811,Present,Constitute Greater Skopje,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Skopje,,0.312715412952,0.00315860203773
117207,117207.0,133,MKD,Macedonia,38,Kočani,Kocani,,MK.OC,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Eastern,,0.921785655321,0.036460929754
117208,117208.0,133,MKD,Macedonia,39,Konče,Konce,,MK.KN,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Southeastern,,0.736413005014,0.0247368523596
117209,117209.0,133,MKD,Macedonia,40,Kratovo,,,MK.KY,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Northeastern,,1.16513492563,0.0383701486717
117210,117210.0,133,MKD,Macedonia,41,Kriva Palanka,,,MK.KZ,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Northeastern,,1.11906567525,0.0552970998069
117211,117211.0,133,MKD,Macedonia,42,Krivogaštani,,,MK.KG,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Pelagonia,,0.475632745773,0.00996168799611
117212,117212.0,133,MKD,Macedonia,43,Kruševo,,,MK.KS,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Pelagonia,,0.879952974776,0.0202025401595
117213,117213.0,133,MKD,Macedonia,44,Kumanovo,,,MK.UM,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Northeastern,,1.35778071785,0.0546606297248
117214,117214.0,133,MKD,Macedonia,45,Lake Ohrid,,,,0,,Water body,Water body,Unknown,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Southwestern,,0.702847650783,0.0264181019302
117215,117215.0,133,MKD,Macedonia,46,Lipkovo,,,MK.LI,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Northeastern,,0.792255888211,0.0289394677711
117216,117216.0,133,MKD,Macedonia,47,Lozovo,,,MK.LO,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Eastern,,0.705330940901,0.0173890734004
117217,117217.0,133,MKD,Macedonia,48,Makedonska Kamenica,,,MK.MK,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Eastern,,0.696620152627,0.0215059288312
117218,117218.0,133,MKD,Macedonia,49,Makedonski Brod,Makedonska Brod,,MK.MD,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Southwestern,,1.4353501247,0.090933913998
117219,117219.0,133,MKD,Macedonia,50,Mavrovo and Rostuša,Mavrovo and Rostusa,,MK.MR,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Polog,,1.27389617361,0.0736888659776
117220,117220.0,133,MKD,Macedonia,51,Mogila,,,MK.MG,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Pelagonia,,0.82089257743,0.0270710789264
117221,117221.0,133,MKD,Macedonia,52,Negotino,,,MK.NG,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Vardar,,1.27440685465,0.0441433285741
117222,117222.0,133,MKD,Macedonia,53,Novatsi,,,MK.NV,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Pelagonia,,1.28819929502,0.0773300255241
117223,117223.0,133,MKD,Macedonia,54,Novo Selo,,,MK.NS,0,,Opština,Municipality,20040811,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,Southeastern,,0.677826613801,0.0219893713365
