Master Key,Dataset Key,Segment Type,Association Type,Channel,Hashtag,Handle,Post Content,Post Theme Type,Post Themes,Retweets,Replies,Likes,Post Time,Post Url,Handle Image Url,sentiment,polarity score
1,,KOL,Others,weibo,[],徐峰立,Details | Christian Dior Cruise 2019~淅淅沥沥的雨滴伴随着行色匆匆的麻豆，擦身而过之间留有点点余香～此系列灵感借鉴了智利作家伊莎贝尔·阿连德(Isabel Allende)的首部小说《幽灵之家》(House of The Spirits)，刻画了众多独立自主的女性形象，用墨西哥女骑手来点题，身着马术服饰的她们彰显着女性 ​​​​...展开全文c,,['Freedom'],15,107,375,2018-05-26 10:15,https://www.weibo.com/1617902267/GipglbST4?from=page_1003061617902267_profile&wvr=6&mod=weibotime,https://tvax3.sinaimg.cn/crop.0.0.1125.1125.50/606f3abbly8frt64q55jrj20v90v9dj2.jpg,Neutral,0.1494047619047619
1,,KOL,Others,weibo,[],一匹英俊的小马,前几天跟彩虹老崔吃饭，说起来韩国的货币都特别大，动不动掏出来十几万韩元什么的。这都得怪通货膨胀。可是为什么我们的年龄不能通货膨胀！！为什么不能每个月过一次生日呢！我们都300多岁什么的。毕竟生日蛋糕这种东西可太好吃了！...展开全文c,,['Freedom'],83,7,405,2018-05-30 12:59,https://www.weibo.com/5228895290/Gj22JEbiG?from=page_1005055228895290_profile&wvr=6&mod=weibotime,https://tva2.sinaimg.cn/crop.0.0.1125.1125.50/005HRUwOjw8ezyyiavzwgj30v90v940r.jpg,Neutral,0.3736607142857143
1,,KOL,Others,weibo,[],韩饭桶,乔欣官宣一护肤品代言，中国区品牌代言人，后面还有两部女一的剧待播，清爽少女乔欣要开始发力的节奏 ​​​​,,['Freedom'],169,193,133,2018-05-31 12:07,https://www.weibo.com/2481092927/Gjb8ej1R1?from=page_1005052481092927_profile&wvr=6&mod=weibotime,https://tva4.sinaimg.cn/crop.49.0.337.337.50/93e2793fjw8enqhb9709kj20c80c83z3.jpg,Neutral,0.25
1,,KOL,Others,weibo,"['#COSMO有聊#', '#王菊#', '#PINKPOWER#', '#女子力凭实力#', '#创造101#']",时尚COSMO,#COSMO有聊# 好像有越来越多的人开始欣赏#王菊#了在采访里，@创造101-esee王菊 说起高中女校的校训，“独立、能干、关爱、优雅”，并且认为女性的精神独立和经济独立一样重要，这与COSMO一直以来倡导的#PINKPOWER# 不谋而合，#女子力凭实力# ，希望每一位努力的女孩都能闪闪发光#创造101# 你 ​​​​...展开全文c,,"['Freedom', 'Hope']",116,46,332,2018-05-27 15:49,https://www.weibo.com/1518966617/GiASaeL1c?from=page_1002061518966617_profile&wvr=6&mod=weibotime,https://tvax2.sinaimg.cn/crop.0.0.300.300.50/5a899759ly8fidkhu0niaj208c08cq3p.jpg,Neutral,0.20986111111111114
1,,KOL,Others,weibo,"['#轻一度吻唇膏#', '#金管唇膏#', '#唇色美到炸#']",我是妖精,时髦女孩的化妆台上绝不会只有一个色系的唇膏， 每天多点变化，才能给平淡生活增添些乐趣，多多尝试才能找到最适合自己的唇色！最近入手了几只 Bobbi Brown的唇膏，选了最近很火的#轻一度吻唇膏#和BB家经典的#金管唇膏#简直打开了新世界的大门。#唇色美到炸#，现在就试给你们看。如果选一只夏天的必备 ​​​​...展开全文c,,['Freedom'],135,116,242,2018-05-25 17:00,https://www.weibo.com/2848998907/GiitTc6ha?from=page_1005052848998907_profile&wvr=6&mod=weibotime,https://tva2.sinaimg.cn/crop.0.0.1125.1125.50/a9d045fbjw8evq8yctf6rj20v90v9myi.jpg,Neutral,0.15472027972027974
1,,KOL,Others,weibo,[],一匹英俊的小马,有的人，嘴上说着“大仇已报”。结果还是偷偷背着我买了盒膏药回来。男人心，海底针。双子座，马里亚纳海沟底头发丝。 ​​​​,,['Freedom'],93,3,396,2018-05-26 14:49,https://www.weibo.com/5228895290/Gir3fzccm?from=page_1005055228895290_profile&wvr=6&mod=weibotime,https://tva2.sinaimg.cn/crop.0.0.1125.1125.50/005HRUwOjw8ezyyiavzwgj30v90v940r.jpg,Neutral,0.13333333333333333
1,,KOL,Others,weibo,[],YouTube精选,【埃菲尔铁塔遭遇雷电，上演“科幻大片”】前天法国北部遭遇暴风雨，巴黎的强降雨，让埃菲尔铁塔也充当了一回“避雷针”......不过这“科幻大片”还挺壮观的，难得一遇 @时差视频 L时差视频的秒拍视频 ​​​​,,['Freedom'],100,117,274,2018-05-30 15:27,https://www.weibo.com/2214257545/Gj30VplKi?from=page_1005052214257545_profile&wvr=6&mod=weibotime,https://tvax2.sinaimg.cn/crop.0.0.191.191.50/83fae389ly8ffqnqtfhw7j205b05b0t4.jpg,Neutral,0.175
1,,KOL,Others,weibo,[],Chrison克里森,Dior 2019 Cruise 度假系列 ┊  最好的玛利亚总是在早春…… ​​​​,,['Freedom'],24,143,324,2018-05-28 14:34,https://www.weibo.com/1614137095/GiJO5dxL0?from=page_1005051614137095_profile&wvr=6&mod=weibotime,https://tva3.sinaimg.cn/crop.0.0.656.656.50/6035c707jw8f7hzvi0x3sj20i80i878c.jpg,Positive,0.55
1,,KOL,Others,weibo,[],喵爷-吴淼,Box 太古里 成都red Armani 今天 ​​​​,,[],88,7,395,2018-05-29 23:37,https://www.weibo.com/1677875323/GiWNcpBdf?from=page_1005051677875323_profile&wvr=6&mod=weibotime,https://tvax3.sinaimg.cn/crop.0.0.512.512.50/6402587bly8frhg8lojxlj20e80e8weu.jpg,Neutral,0.0
1,,KOL,Others,weibo,"['#iiiif街拍#', '#陈燃#']",-IF时尚-,#iiiif街拍# if × 陈燃的时尚大片新鲜出炉！凌乱卷发、蜜色肌肤，既充满热情与活力，也带着一股慵懒与自在。☀️🏖️@陈燃ran #陈燃#特别鸣谢：摄影师：@摄影师刘喆尧造型师：@森井SENJING化妆师：@田壮壮壮壮田场地拍摄提供：Vision梦工厂​​​​,,['Freedom'],15,450,22,2018-05-30 12:48,https://www.weibo.com/5321667468/Gj1YbspEs?from=page_1006065321667468_profile&wvr=6&mod=weibotime,https://tva4.sinaimg.cn/crop.37.42.940.940.50/005O9aOggw1euwm21sjd0j30sb0s375t.jpg,Neutral,0.17602040816326528
1,,KOL,Others,weibo,[],美妆星球种草酱,菅本裕子 | 浴室爱用物分享特别喜欢看日本美妆博主的浴室爱用物，因为看产品的使用程度能够更加准确的判断是否真的好用以及种草这次ゆこうす介绍了自己的爱用物，分为卸妆用品，洗面奶，护发，沐浴露以及入浴剂，真的属于那种边开边打开了某宝查询. L美妆星球种草酱的秒拍视频 ​​​​,,['Freedom'],28,193,265,2018-05-29 19:46,https://www.weibo.com/1758428237/GiVhdA2DW?from=page_1005051758428237_profile&wvr=6&mod=weibotime,https://tva2.sinaimg.cn/crop.0.0.337.337.50/68cf7c4dgw1f4lctjd33ej209f09gdh3.jpg,Neutral,0.2923076923076923
1,,KOL,Others,weibo,[],WeLens,比尔盖茨2018年夏季推荐书单：《林肯在中阴界》《万事皆有因》《起源故事》《真相》《莱奥纳多 达芬奇》。之前推送过他这些年推荐的全部书单O马云的新年愿望，比尔·盖茨早就实现了| 大咖... L英国普罗派乐卫视的秒拍视频 ​​​​,,"['Freedom', 'Hope']",15,184,286,2018-05-28 06:09,https://www.weibo.com/1713053037/GiGvhj7zD?from=page_1005051713053037_profile&wvr=6&mod=weibotime,https://tva3.sinaimg.cn/crop.8.0.114.114.50/661b1d6djw8enxhrwdb6nj203o03ot8i.jpg,Neutral,0.0909090909090909
1,,Consumer,Brand,weibo,['#金银双秀[超话]#'],河川赋,马上要儿童节了，给我首页的小朋友们承包半年化妆品（1月寄1样），大概就是下图这些东西（不限以下但是不会寄低端品牌）保证给你寄3个兰蔻1个ysl以上。帮我省邮费一口气全寄给你也可，我手里有什么就给你寄6样什么。要求转+关注超话#金银双秀[超话]# 喔！6月1日抽，7开始寄到12月，半年。 ​,,['Freedom'],56,375,52,2018-05-25 22:06,https://weibo.com/2386994093/Giku4e37p?refer_flag=1001030103_,https://tvax3.sinaimg.cn/crop.10.0.729.729.50/8e46a3adly8fgyzbbaqjbj20ku0k90tz.jpg,Neutral,0.033730158730158735
1,,KOL,Others,weibo,[],Boc-hu,来了杭州怎么能不吃小狗面馆！这家是蛮热门的一个老牌面馆，还好今天来的时候人不太多，听说平日里也要排队。点了一份牛肉汤面和一份拌川，汤面蛮正常水平的，就是别处也能吃到的味道。拌川相当好吃！我点的是拌川+腰花+煎蛋+鲜笋+油渣，豪华配置！虽然有那么一点儿油，没办法要是没有足够的油打底我看 ​​​​...展开全文c,,['Freedom'],110,102,270,2018-05-30 14:08,https://www.weibo.com/2136649393/Gj2uBnZ1Q?from=page_1005052136649393_profile&wvr=6&mod=weibotime,https://tvax3.sinaimg.cn/crop.0.0.750.750.50/7f5aaeb1ly8ffaqmeg60hj20ku0kuq3i.jpg,Neutral,0.2834375
1,,Consumer,Brand,weibo,['#毕侃[超话]#'],今天也是豆豆妈,#毕侃[超话]# 跟风抽奖抽奖时间：毕侃澳洲节目官宣日奖品：30ml兰蔻奇迹香水一瓶，实物如图抽奖条件：关注毕侃超话并转发此微博即可愿奇迹降临 ​,,['Hope'],103,314,65,2018-05-29 23:51,https://weibo.com/5135369268/GiWSTcCdj?refer_flag=1001030103_,https://tvax4.sinaimg.cn/crop.0.0.512.512.50/005Bxu8Aly8fq8fj3730jj30e80e8gm1.jpg,Neutral,0.19444444444444442
1,,KOL,Others,weibo,['#芒果妈妈综艺播报#'],芒果妈妈,#芒果妈妈综艺播报#准时上线！*周五范丞丞综艺首秀挑战撕名牌，邓紫棋与你一起嗨唱起来，关晓彤《信中国》读战斗机女飞行员与母亲书信潸然泪下*周六沈月、王鹤棣、官鸿、梁靖康、吴希泽新版《流星花园》登陆《快乐大本营》，想听王凯、孙杨唱歌就坚守《跨界歌王》*周日三档新节目开播，陈学冬、 ​​​​...展开全文c,,[],18,214,249,2018-05-25 15:48,https://www.weibo.com/1218346612/Gii0KyOJa?from=page_1005051218346612_profile&wvr=6&mod=weibotime,https://tva2.sinaimg.cn/crop.136.142.1797.1797.50/489e7e74jw8fa25104bgyj21kw1kwgri.jpg,Neutral,0.2292929292929293
1,,KOL,Others,weibo,[],WeLens,“那是一个好地方，高山青青流水长，陪伴着我们俩。”今天来听王菲翻唱邓丽君的《初恋的地方》，晚安。L音乐锵锵锵的秒拍视频 ​​​​,,['Freedom'],56,117,308,2018-05-30 22:57,https://www.weibo.com/1713053037/Gj5XjAK0q?from=page_1005051713053037_profile&wvr=6&mod=weibotime,https://tva3.sinaimg.cn/crop.8.0.114.114.50/661b1d6djw8enxhrwdb6nj203o03ot8i.jpg,Neutral,0.3833333333333333
1,,KOL,Others,weibo,[],YouTube精选,这有一个科普视频，是关于每个人在什么年龄才能到达巅峰状态的。视频里提到，人们一般会在中老年达到人生巅峰，视频还列举出了很多特征和对应的年龄：43岁人们集中注意力的能力达到峰值，40-50之间共情能力最好......所以，糟心的事情都会慢慢慢慢慢慢慢慢慢慢好起来的吧 ​​​​...展开全文c,,['Freedom'],31,181,269,2018-05-28 17:48,https://www.weibo.com/2214257545/GiL4Uj78E?from=page_1005052214257545_profile&wvr=6&mod=weibotime,https://tvax2.sinaimg.cn/crop.0.0.191.191.50/83fae389ly8ffqnqtfhw7j205b05b0t4.jpg,Neutral,0.1880952380952381
1,,Consumer,Brand,weibo,['#井柏然[超话]#'],村上小方,【抽奖】看见然然的开屏，高兴！抽奖！关注我，带话题#井柏然[超话]# 转发本博即可，6.18抽一个人（遇黑将重抽）转发过200，送175元倩碧小方口红转发过600，送50ml倩碧水磁场面霜转发过1250，送125ml倩碧水磁场面霜@微博抽奖平台 ​,,['Freedom'],151,226,103,2018-05-30 18:46,https://weibo.com/5709817899/Gj4jv2hmW?refer_flag=1001030103_,https://tvax2.sinaimg.cn/crop.0.0.1125.1125.50/006epOt5ly8fr91g93hk3j30v90v9acw.jpg,Neutral,0.11944444444444442
1,,KOL,Others,weibo,[],喵爷-吴淼,今天接了一堆投诉！为什么我没有打包一坛泡菜？为什么我去的时候没有这个菜？各位，雨露均沾好不好？ ​​​​,,['Freedom'],96,39,344,2018-05-26 00:09,https://www.weibo.com/1677875323/GiliksDE5?from=page_1005051677875323_profile&wvr=6&mod=weibotime,https://tvax3.sinaimg.cn/crop.0.0.512.512.50/6402587bly8frhg8lojxlj20e80e8weu.jpg,Neutral,-0.1
1,,KOL,Others,weibo,[],买买菌,自从我从娃娃机抓了两个小可爱，摆在电脑桌上 满脸都写着都是：专！心！工！作！ ​​​​,,[],82,4,392,2018-05-27 21:06,https://www.weibo.com/5098547539/GiCX3g9gl?from=page_1005055098547539_profile&wvr=6&mod=weibotime,https://tvax3.sinaimg.cn/crop.2.3.174.174.50/005z2Z7Jly8fmoj6u500aj30500503yz.jpg,Neutral,0.06689453125
1,,KOL,Others,weibo,['#历史上的时尚#'],海报时尚网,#历史上的时尚# 90年代港剧里的女星发型，舒服的美 ​​​​,,['Freedom'],63,172,241,2018-05-26 18:56,https://www.weibo.com/1656851485/GisFBsjZS?from=page_1006061656851485_profile&wvr=6&mod=weibotime,https://tvax2.sinaimg.cn/crop.2.0.747.747.50/62c18c1dly8fnwo0ay3y0j20ku0kun0u.jpg,Neutral,0.2
8,,Brand,Brand,weibo,"['#蔚蓝心动#', '#蔚蓝心动#']",LAMER海蓝之谜,"#蔚蓝心动#艺术家在层涌浪花中看到灵感，潜水爱好者在海底看到生命的魅力……你呢？倾听这片蔚蓝的心跳声，感受她生生不息的心潮涌动，以#蔚蓝心动#为标签，“当我看海时，我看见________”作为开头评论并转发，分享你与海洋之间的心动时刻，即有机会臻享2018海蓝之谜海洋日限量版面霜，与LA MER一起 ​
			...展开全文c",,['Freedom'],217,213,45,2018-05-29 20:29,https://weibo.com/1689520375/GiVyZqSKC?refer_flag=1001030103_,https://tva4.sinaimg.cn/crop.0.0.399.399.50/64b408f7gw1ehckq931m4j20b40b4aac.jpg,Neutral,0.09693877551020409
1,,KOL,Others,weibo,[],Kevin凯文老师,生活总是会在你最绝望的时候，让你遇到最美丽的风景。早安愿东北的朋友们都平安！ps.O今天下午2:00，我会开直播 ，有空的同学可以来看哦（有超酷超美的鸡腿）～笔芯 ​​​​,,"['Freedom', 'Hope']",109,36,329,2018-05-28 08:30,https://www.weibo.com/1344360230/GiHqp3gW6?from=page_1005051344360230_profile&wvr=6&mod=weibotime,https://tvax4.sinaimg.cn/crop.0.0.750.750.50/50214f26ly8fmrt9lo1u7j20ku0kugmv.jpg,Neutral,0.29042699724517906
1,,KOL,Others,weibo,['#中国新说唱#'],芒果妈妈,#中国新说唱#今年选手质量几乎可以打满分了吧，全球海搜刚结束，晋级率就不及百分之一也是厉害….. 走到最后的冠军不就是1%-one percent？？？迫不及待想看说唱battle了，只求能留下一些好看的小哥哥小姐姐们给颜狗pick ​​​​,,['Freedom'],234,122,117,2018-05-31 18:26,https://www.weibo.com/1218346612/GjdBOvRj3?from=page_1005051218346612_profile&wvr=6&mod=weibotime,https://tva2.sinaimg.cn/crop.136.142.1797.1797.50/489e7e74jw8fa25104bgyj21kw1kwgri.jpg,Neutral,0.10357744107744107
1,,KOL,Others,weibo,[],在赤道吃冰棍儿,印象中女生总是香香的但是出门总是不记得喷香水的我也想要香香的果断被热巴种草了一款超级迷人的洗发水飘柔香氛洗发水——甜美花漾洗护系列洗发水芍药花的香味堪比花香调的香水呢！重点是留香还能持久到第二天绝对不会“五步散”不仅味道好洗护效果也是杠杠的！...展开全文c,,['Freedom'],153,216,102,2018-05-27 18:00,https://www.weibo.com/1818820992/GiBJctQPh?from=page_1005051818820992_profile&wvr=6&mod=weibotime,https://tva1.sinaimg.cn/crop.0.0.641.641.50/6c690180jw8eiorvwk3z1j20ht0htjsi.jpg,Neutral,0.24125000000000002
1,,KOL,Others,weibo,['#王凯跨界歌王#'],娱大神,#王凯跨界歌王# 王凯 尚好的青春我能说我是一个姿迷嘛~当时出《尚好的青春》的时候，我连续循环了1个月，今天不经意听了@王凯kkw 唱的版本，天啊~另一种暖，感觉治愈了我的青春！L跨界歌王的秒拍视频 ​​​​,,['Freedom'],44,247,180,2018-05-26 22:05,https://www.weibo.com/1915390630/GitUplAO1?from=page_1005051915390630_profile&wvr=6&mod=weibotime,https://tva4.sinaimg.cn/crop.139.0.308.308.50/722a8aa6gw1eyta4gjju1j20fa08ljsh.jpg,Positive,0.575
1,,KOL,Others,weibo,['#王嘉尔#'],haruru,#王嘉尔# × FENDI O微博故事 ​​​​,,[],67,116,287,2018-05-25 23:02,https://www.weibo.com/1655852940/GikQXqlBt?from=page_1005051655852940_profile&wvr=6&mod=weibotime,https://tvax4.sinaimg.cn/crop.4.0.395.395.50/62b24f8cly8fnmaeloxaij20b40b4wel.jpg,Neutral,0.0
1,,KOL,Others,weibo,['#Kevin老师种草记#'],Kevin凯文老师,现在的美妆品真是越来越套路了，颜值做的这么高，不就是想让大家一眼入坑吗#Kevin老师种草记# ​​​​,,['Freedom'],156,24,289,2018-05-29 22:39,https://www.weibo.com/1344360230/GiWpLr0Zn?from=page_1005051344360230_profile&wvr=6&mod=weibotime,https://tvax4.sinaimg.cn/crop.0.0.750.750.50/50214f26ly8fmrt9lo1u7j20ku0kugmv.jpg,Neutral,0.27199999999999996
1,,KOL,Others,weibo,['#kissLens#'],WeLens,#kissLens#说实话，我不想松开懒散的手，我不想为钱出卖我的生活。——玛丽·奥利弗（Photo by Thomas Billhardt） ​​​​,,['Freedom'],16,68,385,2018-05-30 07:20,https://www.weibo.com/1713053037/GiZOUEl9u?from=page_1005051713053037_profile&wvr=6&mod=weibotime,https://tva3.sinaimg.cn/crop.8.0.114.114.50/661b1d6djw8enxhrwdb6nj203o03ot8i.jpg,Neutral,0.175
1,,KOL,Others,weibo,[],Chrison克里森,英国的新平民王妃，大婚时的皇冠竟然是借来的？ ​​​​,,['Freedom'],26,94,349,2018-05-30 23:21,https://www.weibo.com/1614137095/Gj679bEjJ?from=page_1005051614137095_profile&wvr=6&mod=weibotime,https://tva3.sinaimg.cn/crop.0.0.656.656.50/6035c707jw8f7hzvi0x3sj20i80i878c.jpg,Neutral,0.06818181818181818
1,,Consumer,Brand,weibo,[],英国购物达人,"「Clarins黄金双瓶」两瓶免邮中国！娇韵诗双萃赋活精华50ml大瓶装限时满2瓶减15镑闪促码：Bloom15，折下来一瓶只要502元（中国专柜960元）点Check Out的后一步输折扣码，手动切换回英镑再下单汇率比较划算（页面下方Currency：CNY 切换到 GBP）可支付宝，地址可写中文，AB家邮寄中国最好在【地址栏加电 ​
			...展开全文c",,"['Freedom', 'Discount']",379,23,67,2018-05-25 18:40,https://weibo.com/3056560531/Gij8BeXcU?refer_flag=1001030103_,https://tva3.sinaimg.cn/crop.0.0.179.179.50/b62f6993gw1ee9azgpsg1j2050050aa4.jpg,Neutral,0.13391053391053392
1,,KOL,Others,weibo,[],潼Avril,还说晚上回来吃播呢，结果吃完火锅就撑到喉咙口了哈哈哈明天再接再厉！！ ​​​​,,[],153,5,310,2018-05-27 23:35,https://www.weibo.com/1811061014/GiDVqwrOo?from=page_1005051811061014_profile&wvr=6&mod=weibotime,https://tva2.sinaimg.cn/crop.0.0.639.639.50/6bf29916jw8enr1d264vxj20hs0hr0ts.jpg,Neutral,-0.0014322916666666824
1,,KOL,Others,weibo,['#海报种草#'],海报时尚网,#海报种草#他是《仙剑奇侠传》中温柔深情的唐钰，他是《翻滚吧阿信》中热血励志的阿信，他拥有一身肌肉和超高颜值，他就是阳光男神 @彭于晏 ，现在给你一个机会见男神，5月31日-6月3日，杭州嘉里中心B1层有ANESSA安热沙的“超常夏日超敢晒”路演第三站，可以见到“不一样”的男神，现场更有抽奖活动， ​​​​...展开全文c,,['Freedom'],102,308,56,2018-05-30 18:56,https://www.weibo.com/1656851485/Gj4nC1fGs?from=page_1006061656851485_profile&wvr=6&mod=weibotime,https://tvax2.sinaimg.cn/crop.2.0.747.747.50/62c18c1dly8fnwo0ay3y0j20ku0kun0u.jpg,Neutral,0.1387878787878788
1,,KOL,Others,weibo,[],喵爷-吴淼,网红打卡！ ​​​​,,[],57,2,405,2018-05-31 11:07,https://www.weibo.com/1677875323/GjaJDfhud?from=page_1005051677875323_profile&wvr=6&mod=weibotime,https://tvax3.sinaimg.cn/crop.0.0.512.512.50/6402587bly8frhg8lojxlj20e80e8weu.jpg,Neutral,0.0
1,,KOL,Others,weibo,"['#妈妈是超人第三季#', '#霍思燕妈妈是超人#']",-IF时尚-,好衣品辣妈霍思燕@霍思燕 又来带货了～看来实用腰包才是妈妈们的出游必备单品哦～K妈妈是超人 (《妈妈是超人第三季》主题曲)#妈妈是超人第三季##霍思燕妈妈是超人# ​​​​,,['Freedom'],37,15,411,2018-05-27 11:58,https://www.weibo.com/5321667468/Gizmz1LtL?from=page_1006065321667468_profile&wvr=6&mod=weibotime,https://tva4.sinaimg.cn/crop.37.42.940.940.50/005O9aOggw1euwm21sjd0j30sb0s375t.jpg,Neutral,0.2375
